make,model,series,series_year,price,enginesize,fuelsystem,tankcapacity,power,seats,standardtransmission,bodyType,drive,wheelbase
VOLKSWAGEN,PASSAT,3C 2.0T FSI,2006,44990,2.0L,TURBO MPFI,70L,147Kw,5,6ATip,4D SEDAN,FWD,2709mm
VOLKSWAGEN,PASSAT,3C 2.0T FSI,2006,44990,2.0L,TURBO MPFI,70L,147Kw,5,6ATip,4D SEDAN,FWD,2709mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,GOLF,2.0 S,2002,29490,2.0L,MULTI POINT F/INJ,55L,85Kw,5,5M,5D HATCHBACK,FWD,2511mm
VOLKSWAGEN,GOLF,2.0 S,2002,29490,2.0L,MULTI POINT F/INJ,55L,85Kw,5,5M,5D HATCHBACK,FWD,2511mm
VOLKSWAGEN,CARAVELLE,V6,2003,59990,2.8L,MULTI POINT F/INJ,80L,150Kw,8,4A,4D WAGON,FWD,2920mm
VOLKSWAGEN,CARAVELLE,V6,2003,59990,2.8L,MULTI POINT F/INJ,80L,150Kw,8,4A,4D WAGON,FWD,2920mm
VOLKSWAGEN,GOLF,2.0 GENERATION,2004,29490,2.0L,MULTI POINT F/INJ,55L,85Kw,5,4A,5D HATCHBACK,FWD,2511mm
VOLKSWAGEN,POLO,OPEN AIR,1999,21490,1.6L,MULTI POINT F/INJ,45L,55Kw,5,5M,5D HATCHBACK,FWD,2400mm
VOLKSWAGEN,POLO,OPEN AIR,1999,21490,1.6L,MULTI POINT F/INJ,45L,55Kw,5,5M,5D HATCHBACK,FWD,2400mm
VOLKSWAGEN,1600,SUPER BUG L,1975,3798,1.6L,CARB,42L,37Kw,4,4M,2D SEDAN,RWD,2420mm
VOLKSWAGEN,1600,SUPER BUG L,1975,3798,1.6L,CARB,42L,37Kw,4,4M,2D SEDAN,RWD,2420mm
VOLKSWAGEN,TRANSPORTER,T5 MY08 CREWVAN SWB,2008,42990,2.5L,DIESEL TURBO F/INJ,80L,105Kw,5,5ATS,4D SEDAN,RWD,2715mm
VOLKSWAGEN,TRANSPORTER,T5 MY08 CREWVAN SWB,2008,42990,2.5L,DIESEL TURBO F/INJ,80L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,317Kw,5,5A,4D SEDAN,RWD,3050mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,160Kw,5,5A,4D SEDAN,RWD,3050mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,70Kw,5,5M,4D SEDAN,RWD,2615mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,113Kw,4,5M,2D CONVERTIBLE,FWD,2605mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,85Kw,5,5M,5D HATCHBACK,FWD,2511mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,74Kw,5,4A,5D HATCHBACK,FWD,2511mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,97Kw,5,4A,4D SEDAN,RWD,2800mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2006,35490,2.0L,DIESEL TURBO F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,TRANSPORTER,T5 SWB,2005,43400,2.5L,DIESEL TURBO F/INJ,80L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,9N MY07 UPGRADE CLUB,2007,16990,1.4L,MULTI POINT F/INJ,45L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 TURBO FSI,2006,39990,2.0L,TURBO MPFI,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 TURBO FSI,2006,39990,2.0L,TURBO MPFI,55L,160Kw,2,5ASeq,2D CONVERTIBLE,RWD,2400mm
VOLKSWAGEN,JETTA,1KM 2.0 TURBO FSI,2006,39990,2.0L,TURBO MPFI,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,MULTIVAN,T5 HIGHLINE,2006,72990,2.5L,DIESEL TURBO F/INJ,80L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 TURBO FSI,2007,39990,2.0L,TURBO MPFI,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K GTi,2007,39990,2.0L,TURBO MPFI,55L,128Kw,7,6M,4D VAN,4WD,3000mm
VOLKSWAGEN,GOLF,1K GTi,2007,39990,2.0L,TURBO MPFI,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,GL,2001,25990,1.6L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K 1.9 TDI COMFORTLINE,2005,32290,1.9L,DIESEL TURBO F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 FSI,2007,35290,2.0L,MULTI POINT F/INJ,55L,105Kw,5,4A,5D HATCHBACK,FWD,2616mm
VOLKSWAGEN,JETTA,1KM 2.0 FSI,2007,35290,2.0L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K GT,2007,37290,1.4L,S/C & T/C MPFI,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,GL,1995,30490,2.0L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,93Kw,5,5M,5D HATCHBACK,FWD,2610mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,151Kw,5,4A,5D HATCHBACK,FWD,2605mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,184Kw,5,5AST,4D SEDAN,FWD,2703mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,184Kw,5,6ADSG,4D SEDAN,AWD,2709mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,77Kw,2,5M,VAN,FWD,2682mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,91Kw,5,3A,4D SEDAN,RWD,2640mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,119Kw,5,4A,4D SEDAN,RWD,2770mm
VOLKSWAGEN,JETTA,1KM 2.0 TDI,2007,37990,2.0L,DIESEL TURBO F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K 2.0 FSI COMFORTLINE,2005,32290,2.0L,ELECTRONIC F/INJ,55L,136Kw,7,4A,4D WAGON,4WD,2540mm
VOLKSWAGEN,GOLF,1K 2.0 FSI COMFORTLINE,2005,32290,2.0L,ELECTRONIC F/INJ,55L,215Kw,5,5ATS,4D WAGON,4WD,2820mm
VOLKSWAGEN,GOLF,1K 2.0 TDI COMFORTLINE,2007,32490,2.0L,DIESEL TURBO F/INJ,55L,170Kw,5,5AS,4D WAGON,4WD,2820mm
VOLKSWAGEN,GOLF,1K 2.0 TDI COMFORTLINE,2007,32490,2.0L,DIESEL TURBO F/INJ,55L,125Kw,5,5AS,4D SEDAN,RWD,2725mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,141Kw,5,6AS,4D SEDAN,RWD,2888mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,100Kw,5,4ATip,5D HATCHBACK,FWD,2608mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,80Kw,4,4ATip,2D CABRIOLET,FWD,2442mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,110Kw,5,6ATip,5D HATCHBACK,FWD,2578mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,103Kw,5,6M,5D HATCHBACK,FWD,2578mm
VOLKSWAGEN,PASSAT,3B 1.8T,2002,49800,1.8L,TURBO MPFI,62L,110Kw,5,5ATip,4D WAGON,FWD,2703mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,104Kw,5,4A,5D HATCHBACK,FWD,2616mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,82Kw,5,5M,3D HATCHBACK,FWD,2442mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,104Kw,5,5M,5D HATCHBACK,FWD,2605mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,92Kw,5,4A,5D HATCHBACK,FWD,2605mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,110Kw,5,6M,5D HATCHBACK,FWD,2578mm
VOLKSWAGEN,GOLF,1K 2.0 FSI SPORTLINE,2006,32990,2.0L,ELECTRONIC F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,GLE,1999,34990,2.0L,MULTI POINT F/INJ,55L,170Kw,5,5AS,4D WAGON,4WD,2820mm
VOLKSWAGEN,GOLF,GLE,1999,34990,2.0L,MULTI POINT F/INJ,55L,115Kw,5,6A,5D HATCHBACK,RWD,2660mm
VOLKSWAGEN,GOLF,GL,1998,31980,1.6L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,MULTIVAN,T5 COMFORTLINE 4MOTION,2006,60990,2.5L,DIESEL TURBO F/INJ,80L,103Kw,5,4A,4D SEDAN,FWD,2550mm
VOLKSWAGEN,MULTIVAN,T5 COMFORTLINE 4MOTION,2006,60990,2.5L,DIESEL TURBO F/INJ,80L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,9N S,2002,21800,1.4L,MULTI POINT F/INJ,45L,102Kw,5,5M,3D HATCHBACK,FWD,2442mm
VOLKSWAGEN,POLO,9N S,2002,21800,1.4L,MULTI POINT F/INJ,45L,157Kw,4,5M,2D COUPE,FWD,2700mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2006,78600,2.5L,DIESEL TURBO F/INJ,100L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,CADDY,2K LIFE,2006,34990,1.9L,DIESEL TURBO F/INJ,60L,160Kw,5,5A,4D SEDAN,RWD,3050mm
VOLKSWAGEN,CADDY,2K LIFE,2006,34990,1.9L,DIESEL TURBO F/INJ,60L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K 2.0 TDI COMFORTLINE,2004,32490,2.0L,DIESEL TURBO F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,BORA,1J 2.0,2001,36350,2.0L,MULTI POINT F/INJ,55L,96Kw,5,CVTM,4D SEDAN,FWD,2648mm
VOLKSWAGEN,BORA,1J 2.0,2001,36350,2.0L,MULTI POINT F/INJ,55L,93Kw,5,5M,5D HATCHBACK,FWD,2610mm
VOLKSWAGEN,BORA,1J 2.0,2001,36350,2.0L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,9N MY06 UPGRADE CLUB,2006,16990,1.4L,MULTI POINT F/INJ,45L,82Kw,5,4A,4D SEDAN,RWD,2665mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,100Kw,5,5M,4D SEDAN,FWD,2546mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,93Kw,5,5M,5D HATCHBACK,FWD,2610mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,147Kw,5,6ATip,4D SEDAN,FWD,2709mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,128Kw,5,6ATip,4D WAGON,4WD,2855mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,120Kw,2,5ATS,2D CONVERTIBLE,RWD,2430mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,120Kw,5,5ATS,4D WAGON,4WD,2820mm
VOLKSWAGEN,CADDY,2K 1.9 TDi,2006,24990,1.9L,DIESEL TURBO F/INJ,60L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,9N,2003,19800,1.4L,MULTI POINT F/INJ,45L,113Kw,4,5M,2D CONVERTIBLE,FWD,2605mm
VOLKSWAGEN,POLO,9N,2003,19800,1.4L,MULTI POINT F/INJ,45L,70Kw,5,4A,2D HARDTOP,RWD,2615mm
VOLKSWAGEN,POLO,9N,2003,19800,1.4L,MULTI POINT F/INJ,45L,160Kw,5,5ATS,4D WAGON,4WD,2820mm
VOLKSWAGEN,POLO,9N,2003,19800,1.4L,MULTI POINT F/INJ,45L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1.6 GENERATION,2004,25990,1.6L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,9N MY07 UPGRADE GTi,2007,26990,1.8L,TURBO MPFI,45L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,GL,1999,31190,1.6L,MULTI POINT F/INJ,55L,128Kw,7,4A,4D WAGON,FWD,3030mm
VOLKSWAGEN,GOLF,GL,1999,31190,1.6L,MULTI POINT F/INJ,55L,98Kw,5,3A,4D SEDAN,FWD,2642mm
VOLKSWAGEN,GOLF,GL,1999,31190,1.6L,MULTI POINT F/INJ,55L,103Kw,5,6ADSG,5D HATCHBACK,FWD,2578mm
VOLKSWAGEN,GOLF,GL,1999,31190,1.6L,MULTI POINT F/INJ,55L,97Kw,5,4A,4D SEDAN,RWD,2800mm
VOLKSWAGEN,GOLF,1K 2.0 TDI COMFORTLINE,2006,34790,2.0L,DIESEL TURBO F/INJ,55L,104Kw,5,5M,5D HATCHBACK,FWD,2605mm
VOLKSWAGEN,GOLF,1K 2.0 TDI COMFORTLINE,2006,34790,2.0L,DIESEL TURBO F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,GL,2000,25990,1.6L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,1K 1.6 TRENDLINE,2005,25490,1.6L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,PASSAT,3C 2.0T FSI,2006,44990,2.0L,TURBO MPFI,70L,105Kw,5,5M,4D SEDAN,RWD,2725mm
VOLKSWAGEN,PASSAT,3C 2.0T FSI,2006,44990,2.0L,TURBO MPFI,70L,103Kw,5,6M,4D SEDAN,FWD,2578mm
VOLKSWAGEN,PASSAT,3C 2.0T FSI,2006,44990,2.0L,TURBO MPFI,70L,103Kw,5,6ADSG,4D SEDAN,FWD,2578mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,85Kw,5,5M,4D SEDAN,RWD,2700mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,67Kw,5,5M,5D HATCHBACK,FWD,2442mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,100Kw,5,6M,4D WAGON,FWD,2708mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,78Kw,5,5M,4D SEDAN,FWD,2610mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,92Kw,5,4A,5D HATCHBACK,FWD,2610mm
VOLKSWAGEN,TOUAREG,7L R5 TDi LUXURY,2005,78600,2.5L,DIESEL TURBO F/INJ,100L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,75Kw,5,5M,3D HATCHBACK,FWD,2420mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,113Kw,4,5M,2D CONVERTIBLE,FWD,2605mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,125Kw,5,4A,4D HATCHBACK,FWD,2672mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,147Kw,5,6ADSG,4D SEDAN,FWD,2578mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,103Kw,5,6M,4D SEDAN,FWD,2578mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,77Kw,2,5M,VAN,FWD,2682mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,55Kw,5,5M,3D HATCHBACK,FWD,2460mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,215Kw,5,5ATS,4D WAGON,4WD,2820mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,135Kw,7,4A,4D WAGON,RWD,2800mm
VOLKSWAGEN,PASSAT,3C 3.2 V6 FSI,2006,54990,3.2L,MULTI POINT F/INJ,70L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,GOLF,2.0 S,2002,29490,2.0L,MULTI POINT F/INJ,55L,100Kw,5,4ATip,5D HATCHBACK,FWD,2608mm
VOLKSWAGEN,GOLF,2.0 S,2002,29490,2.0L,MULTI POINT F/INJ,55L,82Kw,5,5M,5D HATCHBACK,FWD,2442mm
VOLKSWAGEN,CARAVELLE,V6,2003,59990,2.8L,MULTI POINT F/INJ,80L,85Kw,5,5M,5D HATCHBACK,FWD,2475mm
VOLKSWAGEN,CARAVELLE,V6,2003,59990,2.8L,MULTI POINT F/INJ,80L,80Kw,5,4A,4D HATCHBACK,FWD,2503mm
VOLKSWAGEN,GOLF,2.0 GENERATION,2004,29490,2.0L,MULTI POINT F/INJ,55L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,POLO,OPEN AIR,1999,21490,1.6L,MULTI POINT F/INJ,45L,103Kw,5,4A,4D SEDAN,RWD,2700mm
VOLKSWAGEN,POLO,OPEN AIR,1999,21490,1.6L,MULTI POINT F/INJ,45L,NULL,NULL,NULL,NULL,NULL,NULL
VOLKSWAGEN,1600,SUPER BUG L,1975,3798,1.6L,CARB,42L,113Kw,4,5M,2D CONVERTIBLE,FWD,2605mm
VOLKSWAGEN,1600,SUPER BUG L,1975,3798,1.6L,CARB,42L,NULL,NULL,NULL,NULL,NULL,NULL
VOLVO,S60,05 UPGRADE 2.4 20V SE,2006,56950,2.4L,MULTI POINT F/INJ,70L,125Kw,5,5A,4D SEDAN,FWD,2715mm
VOLVO,S60,05 UPGRADE 2.4 20V SE,2006,56950,2.4L,MULTI POINT F/INJ,70L,125Kw,5,5A,4D SEDAN,FWD,2715mm
VOLVO,V50,MY08 D5,2008,47950,2.4L,DIESEL TURBO F/INJ,60L,132Kw,5,5AG,4D WAGON,FWD,2640mm
VOLVO,V50,MY08 D5,2008,47950,2.4L,DIESEL TURBO F/INJ,60L,132Kw,5,5AG,4D WAGON,FWD,2640mm
VOLVO,7,40 TURBO,1989,65900,2.3L,TURBO EFI,82L,119Kw,5,4A,4D SEDAN,RWD,2770mm
VOLVO,7,40 TURBO,1989,65900,2.3L,TURBO EFI,82L,119Kw,5,4A,4D SEDAN,RWD,2770mm
VOLVO,7,40 TURBO,1989,65900,2.3L,TURBO EFI,82L,119Kw,5,4A,4D SEDAN,RWD,2770mm
VOLVO,8,50 GLE,1992,45690,2.4L,ELECTRONIC F/INJ,73L,103Kw,5,4A,4D SEDAN,FWD,2665mm
VOLVO,8,50 GLE,1992,45690,2.4L,ELECTRONIC F/INJ,73L,103Kw,5,4A,4D SEDAN,FWD,2665mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,XC70,05 UPGRADE II LIFESTYLE EDITION LE,2005,64450,2.5L,TURBO MPFI,70L,154Kw,5,5AG,4D WAGON,AWD,2761mm
VOLVO,V50,MY07 2.4 LE,2007,47950,2.4L,MULTI POINT F/INJ,62L,125Kw,5,5AG,4D WAGON,FWD,2640mm
VOLVO,S40,MY2003 2.0 SE,2003,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,S40,MY2001 2.0 SE,2001,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,S40,MY2001 2.0 SE,2001,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,S40,MY2001 2.0 SE,2001,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,S40,MY2001 2.0 SE,2001,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,S40,MY2001 2.0 SE,2001,47950,1.9L,MULTI POINT F/INJ,60L,100Kw,5,5A,4D SEDAN,FWD,2562mm
VOLVO,8,50 GLE,1994,47950,2.4L,ELECTRONIC F/INJ,73L,103Kw,5,4A,4D SEDAN,FWD,2665mm
VOLVO,8,50 GLE,1994,47950,2.4L,ELECTRONIC F/INJ,73L,103Kw,5,4A,4D SEDAN,FWD,2665mm
VOLVO,S80,T6 SE,2001,98950,2.8L,TWIN TURBO MPFI,80L,200Kw,5,4AG,4D SEDAN,RWD,2791mm
VOLVO,S80,T6 SE,2001,98950,2.8L,TWIN TURBO MPFI,80L,200Kw,5,4AG,4D SEDAN,RWD,2791mm
VOLVO,8,50 SE,1997,59950,2.4L,MULTI POINT F/INJ,73L,125Kw,5,4A,5D WAGON,FWD,2665mm
VOLVO,8,50 SE,1997,59950,2.4L,MULTI POINT F/INJ,73L,125Kw,5,4A,5D WAGON,FWD,2665mm
VOLVO,8,50 SE,1997,59950,2.4L,MULTI POINT F/INJ,73L,125Kw,5,4A,5D WAGON,FWD,2665mm
VOLVO,V40,2,1997,45950,1.9L,MULTI POINT F/INJ,60L,103Kw,5,4A,5D WAGON,FWD,2550mm
VOLVO,S40,2,1997,44950,1.9L,MULTI POINT F/INJ,60L,103Kw,5,4A,4D SEDAN,FWD,2550mm
VOLVO,S40,2,1997,44950,1.9L,MULTI POINT F/INJ,60L,103Kw,5,4A,4D SEDAN,FWD,2550mm
